loan_id,age,annual_income,employment_years,credit_score,loan_amount,loan_term_months,debt_to_income,num_credit_lines,num_late_payments,has_mortgage,home_ownership,loan_purpose,state_region,monthly_obligations,loan_outcome
1F1C99B46576,39,73700.0,9.6,680,75100.0,36,0.144,6.0,0,0,Rent,Home Improvement,Midwest,1154.74,0
C28121486DEA,45,70500.0,0.0,661,37000.0,48,0.164,4.0,1,1,Rent,Business,West,278.22,1
8633A39434C7,44,89000.0,5.6,781,144000.0,60,0.236,4.0,1,1,Rent,Home Improvement,Northeast,1653.22,1
3C3B6132C717,29,126500.0,25.8,674,70200.0,24,0.138,7.0,0,0,Own,Home Improvement,West,1623.62,0
E251945F0E11,43,33200.0,19.6,683,32300.0,36,0.28,5.0,2,1,Own,Other,West,1352.34,1
DB43D738BA6A,45,124200.0,15.0,837,62700.0,60,0.11,5.0,1,1,Mortgage,Home Improvement,Southwest,1660.0,0
BF5E49821428,72,84800.0,0.7,673,151700.0,36,0.405,4.0,4,0,Own,Debt Consolidation,Southeast,1032.41,2
AD15B473FDD4,65,48900.0,4.4,602,59900.0,24,0.086,7.0,2,0,Mortgage,Debt Consolidation,Midwest,1892.06,1
BBA922B4B37E,32,32900.0,5.9,763,31800.0,60,0.282,5.0,0,1,Own,Debt Consolidation,Southwest,1925.47,0
49F5F083FABD,39,60400.0,18.2,507,85100.0,60,0.312,,3,1,Own,Other,Northeast,1713.61,2
20B4CF4E7114,24,63400.0,20.4,614,74900.0,36,0.214,6.0,1,0,Rent,Debt Consolidation,West,504.85,0
3BE24D5BF176,35,65400.0,10.1,656,60800.0,60,0.173,8.0,0,0,Rent,Other,Northeast,1989.22,1
A953B8C08EE3,46,38400.0,17.3,451,47400.0,24,0.27,4.0,0,0,Mortgage,Debt Consolidation,West,1430.66,2
F9D4695A22D3,56,75700.0,4.2,708,70000.0,24,0.232,7.0,2,1,Mortgage,Debt Consolidation,Northeast,1815.83,0
9B978F52C39D,33,43300.0,12.6,715,52100.0,36,0.115,4.0,1,1,Rent,Education,Southeast,1139.75,0
AB7F68B4B494,34,105800.0,18.5,560,80500.0,24,0.326,6.0,4,0,Mortgage,Education,Midwest,962.22,2
92985FC0D1E2,18,138800.0,22.8,659,140600.0,36,0.231,11.0,0,0,Mortgage,Home Improvement,Southeast,318.22,0
D3DB3D29A74F,40,34700.0,0.8,850,25000.0,60,0.235,3.0,1,1,Own,Debt Consolidation,West,2975.17,0
7D2D00BEE0CB,29,56000.0,21.7,677,41700.0,24,0.157,9.0,0,0,Rent,Home Improvement,Southeast,2274.83,1
D93234678918,36,92500.0,29.4,825,128400.0,60,0.314,5.0,0,1,Own,Other,Midwest,2140.13,0
7835C92DD71C,31,63100.0,0.0,648,87700.0,60,0.223,8.0,2,1,Own,Business,Midwest,1570.46,0
031516A8A335,41,25700.0,0.0,770,33700.0,36,0.208,1.0,0,1,Mortgage,Debt Consolidation,West,2388.07,0
A8152C5C6AB4,21,87200.0,23.2,647,115700.0,60,0.241,8.0,0,0,Own,Business,Northeast,1070.63,0
310FAA859F7F,24,38800.0,7.2,657,30500.0,12,0.154,3.0,1,1,Mortgage,Home Improvement,West,1243.66,0
945150F1A45D,68,60500.0,8.8,590,22200.0,48,0.174,5.0,4,1,Own,Business,Southeast,2550.89,2
50B2D2EBC6F8,27,31400.0,20.1,819,21600.0,60,0.323,7.0,1,1,Mortgage,Debt Consolidation,West,1860.58,0
A9B1A3039E98,29,83900.0,3.5,640,59100.0,24,0.122,7.0,3,0,Rent,Education,West,2180.9,1
A72D1CD459F3,64,43000.0,12.8,645,37000.0,60,0.183,7.0,0,1,Own,Education,Midwest,2663.0,1
1305451552E4,75,88900.0,0.0,706,103000.0,36,0.077,3.0,1,0,Rent,Business,Southeast,2892.34,1
F2BAD7762966,28,48100.0,17.6,514,101700.0,36,0.213,7.0,1,0,Mortgage,Home Improvement,Southwest,832.34,2
DD9426B69027,38,41600.0,17.6,674,62700.0,60,0.167,4.0,1,0,Rent,Home Improvement,Northeast,1975.51,2
E0CD83BBFC61,46,68000.0,12.1,684,61400.0,60,0.177,3.0,3,1,Mortgage,Other,Midwest,1719.82,1
CD7E4C0262AC,63,30000.0,,604,25700.0,36,0.197,5.0,0,0,Mortgage,Debt Consolidation,West,2774.02,1
DB91A23C613B,30,145700.0,10.6,774,95100.0,24,0.183,7.0,6,0,Own,Home Improvement,Northeast,1345.64,0
5C56581E0C80,39,60000.0,9.4,716,105800.0,24,0.074,4.0,2,0,Rent,Business,Southwest,2732.4,2
15AA279DFC14,51,39700.0,10.1,619,56000.0,36,0.246,2.0,0,0,Mortgage,Home Improvement,West,2375.62,1
1CF33C555950,47,43500.0,17.7,550,53100.0,36,0.058,4.0,8,0,Mortgage,Education,West,1232.46,2
AA5C78EB3D2E,37,54700.0,0.0,738,46800.0,36,0.111,,0,0,Rent,Education,Southeast,629.96,0
DD6860B7F9EE,40,93700.0,25.4,575,22200.0,36,0.222,5.0,4,0,Mortgage,Debt Consolidation,Midwest,958.68,2
C56007C42EC8,26,33100.0,12.2,627,81500.0,24,0.168,7.0,0,0,Own,Education,Southwest,1113.05,2
181FF3A3777E,39,44200.0,28.7,755,39100.0,60,0.124,4.0,1,0,Rent,Education,Northeast,1647.03,0
BC87A78EF3C7,39,52700.0,12.7,691,68100.0,60,0.365,7.0,3,1,Own,Home Improvement,Midwest,831.11,1
9F5A705C7FA9,45,126500.0,10.8,655,25900.0,60,0.194,3.0,1,0,Mortgage,Debt Consolidation,Southwest,1842.34,0
D7F52400D0F7,35,93900.0,15.7,515,72200.0,60,0.175,6.0,0,0,Rent,Debt Consolidation,Southwest,2550.2,1
6EF99D322656,48,129900.0,0.7,521,77700.0,48,0.191,4.0,2,1,Own,Debt Consolidation,Southwest,885.29,2
B0405E58F35A,54,55100.0,2.2,559,54200.0,36,0.266,2.0,1,1,Rent,Other,West,1752.34,2
00F8A3C4EFDA,44,119100.0,9.1,612,139700.0,24,0.255,5.0,2,1,Rent,Home Improvement,Midwest,1365.04,0
59C2378CBA3E,46,108800.0,11.3,639,81800.0,36,0.229,6.0,3,1,Mortgage,Debt Consolidation,Northeast,1280.56,1
57137C51521C,43,79500.0,19.0,629,156500.0,48,0.116,3.0,0,0,Own,Debt Consolidation,Southwest,1907.55,1
5847E5058502,42,83100.0,11.3,780,51100.0,12,0.169,4.0,1,1,Own,Other,Southwest,2146.49,0
DCA6F1D30923,33,39100.0,22.3,693,22600.0,24,0.392,3.0,1,0,Rent,Other,Southeast,3176.69,2
00A01BA0729C,46,148100.0,,584,82500.0,48,0.216,3.0,3,1,Rent,Debt Consolidation,West,3689.76,2
1A7A121F75CD,41,47300.0,,667,90600.0,36,0.114,4.0,0,0,Rent,Education,West,2793.58,2
E8AEF911F7D9,67,73700.0,7.4,643,25900.0,36,0.128,7.0,1,1,Rent,Home Improvement,Southwest,633.96,0
8EA56924D5BF,61,78600.0,16.2,668,55500.0,36,0.307,4.0,1,0,Rent,Other,West,972.31,1
831FB2EEA694,47,25500.0,20.3,632,24200.0,36,0.109,5.0,4,1,Own,Other,West,2840.94,1
1CEF6CABE953,33,52700.0,0.2,575,108700.0,60,0.112,3.0,5,1,Rent,Debt Consolidation,Southeast,766.11,2
4C7EC572FDDD,29,60600.0,22.3,755,154500.0,36,0.235,4.0,0,0,Rent,Debt Consolidation,West,1435.18,0
0ADF04B17A65,56,50900.0,16.7,850,45900.0,36,0.212,7.0,1,0,Mortgage,Business,Northeast,1285.82,0
D795C08FE987,45,53000.0,24.9,768,14600.0,60,0.21,4.0,0,1,Own,Debt Consolidation,Southwest,2449.75,0
9D125F130E1B,48,123100.0,11.3,690,73800.0,60,0.194,8.0,1,0,Mortgage,Debt Consolidation,Midwest,1211.93,1
3C412B13F134,21,34400.0,10.7,717,50700.0,36,0.202,5.0,0,0,Mortgage,Home Improvement,Southeast,2009.93,1
886211957B11,53,27000.0,4.8,634,16600.0,48,0.412,,2,0,Mortgage,Education,Southwest,1805.08,2
0502E9E3915A,47,39200.0,5.1,760,69700.0,48,0.238,6.0,0,0,Mortgage,Debt Consolidation,Midwest,1433.43,1
479FC5415543,29,81600.0,10.2,577,159900.0,36,0.177,4.0,3,0,Mortgage,Education,Midwest,2045.56,2
250B35B33B47,36,86100.0,15.4,641,136400.0,60,0.342,5.0,1,0,Mortgage,Debt Consolidation,Northeast,2370.22,1
12B41C64A88F,45,75600.0,16.7,675,82100.0,60,0.286,5.0,1,1,Rent,Home Improvement,Northeast,1124.15,0
9EC9A0975317,43,89500.0,2.6,759,121100.0,36,0.388,5.0,2,0,Mortgage,Debt Consolidation,Southeast,2777.73,1
20F644B3CB7F,38,62400.0,9.9,647,54500.0,60,0.302,5.0,3,1,Mortgage,Home Improvement,West,1024.67,1
8AF92254BB06,41,40700.0,,661,30700.0,60,0.187,5.0,0,0,Rent,Home Improvement,Northeast,2265.46,1
C6C917DE5B99,39,32200.0,0.0,559,63200.0,36,0.332,9.0,1,1,Own,Home Improvement,Southeast,995.85,2
53BC6DE43756,44,27100.0,,433,68000.0,60,0.082,4.0,1,0,Mortgage,Home Improvement,West,1425.61,2
649DB0250118,60,47800.0,8.6,673,29800.0,36,0.118,,1,0,Rent,Home Improvement,Northeast,2754.95,1
93145D7618CF,18,83600.0,10.8,741,52400.0,60,0.225,5.0,1,0,Mortgage,Other,Southeast,1266.44,0
55C260D9F6FC,39,61700.0,22.3,760,77700.0,36,0.24,5.0,6,0,Own,Education,Southeast,0.0,0
D18B8CD66629,44,54900.0,2.7,681,163500.0,60,0.077,2.0,4,0,Mortgage,Education,Northeast,1230.09,2
C75751C74B13,46,30300.0,,681,29400.0,36,0.29,3.0,2,0,Own,Home Improvement,West,21.37,0
9105E8C98663,38,223800.0,0.0,494,150400.0,24,0.287,3.0,3,0,Own,Business,West,1693.51,2
C34F917240F1,21,34400.0,10.0,659,21000.0,36,0.116,4.0,0,0,Rent,Education,Midwest,1707.41,1
B3E55892E156,46,57900.0,19.3,704,80200.0,24,0.271,7.0,3,1,Mortgage,Home Improvement,Northeast,1415.21,1
B441BA182A74,63,94100.0,0.0,741,58100.0,48,0.353,9.0,0,1,Own,Debt Consolidation,Southwest,1345.47,0
AFB4EA59D434,24,55500.0,2.3,739,29500.0,60,0.142,4.0,5,0,Rent,Other,Southwest,2461.01,2
6009BB175C54,52,34800.0,11.9,767,28700.0,60,0.088,5.0,0,1,Mortgage,Home Improvement,Southwest,929.61,0
A793484CE484,38,84500.0,6.8,637,154400.0,12,0.086,7.0,0,0,Own,Debt Consolidation,Southeast,2930.59,2
760A7D498606,41,25900.0,6.9,541,39800.0,24,0.124,5.0,2,0,Mortgage,Debt Consolidation,Northeast,1809.82,2
509B11BDDC47,29,141200.0,11.8,720,34300.0,48,0.276,5.0,0,1,Own,Business,Southeast,798.99,1
7B7D0307A426,38,63300.0,,644,43800.0,12,0.277,5.0,1,0,Rent,Home Improvement,Southwest,1647.24,0
CB403C0756AA,58,47100.0,10.9,639,164400.0,60,0.223,3.0,5,1,Mortgage,Business,Southwest,2281.31,2
3FBC521D5DD6,49,24900.0,12.5,735,14700.0,24,0.398,3.0,0,0,Rent,Home Improvement,Northeast,1634.69,1
F6EEFC8FD3F3,63,28800.0,14.4,731,47800.0,60,0.225,,5,0,Rent,Other,Southwest,1370.92,2
3A7F30A1149D,56,52600.0,0.0,675,272200.0,60,0.281,4.0,0,0,Rent,Debt Consolidation,Southeast,2774.89,2
47358DAC49D2,47,153400.0,13.1,621,44100.0,60,0.32,5.0,0,0,Mortgage,Other,Northeast,294.6,0
BE72E6D8EF32,63,61600.0,0.0,786,58700.0,60,0.152,7.0,0,0,Rent,Home Improvement,Southeast,147.75,0
F5BCF451DC4A,47,65600.0,10.8,695,48600.0,60,0.175,3.0,1,0,Rent,Debt Consolidation,Midwest,2275.05,1
09EC94B453AE,52,67000.0,19.3,552,118100.0,24,0.222,6.0,1,1,Own,Home Improvement,Northeast,1198.15,2
CE63DC32C247,38,198800.0,7.2,648,103600.0,36,0.176,5.0,3,1,Rent,Business,West,1732.72,1
2DB930D6BB7C,43,42500.0,19.1,580,73700.0,60,0.091,7.0,0,0,Own,Debt Consolidation,Midwest,2830.39,2
A1862867B29C,34,128200.0,0.0,656,60200.0,48,0.264,4.0,10,0,Mortgage,Debt Consolidation,West,1966.12,2
076F27436468,54,43500.0,12.7,655,30300.0,60,0.382,3.0,1,0,Mortgage,Debt Consolidation,Northeast,1886.98,2
390B49032CB2,28,36800.0,12.9,517,61900.0,36,0.221,5.0,5,0,Mortgage,Other,Midwest,1174.45,2
0243996751E6,51,51900.0,0.0,472,44200.0,60,0.277,6.0,0,1,Mortgage,Business,Southeast,1098.38,2
000D5BC98604,40,51700.0,,680,45700.0,36,0.249,4.0,0,0,Rent,Debt Consolidation,Southwest,1065.46,0
11AFAB5080DC,56,73800.0,0.0,476,26700.0,36,0.388,5.0,0,1,Rent,Business,Midwest,1922.8,2
E6736AEE53D1,51,15100.0,11.9,680,12200.0,60,0.208,,2,0,Rent,Debt Consolidation,Southwest,1788.64,1
7FB0F5B83E9E,64,58800.0,14.1,850,36500.0,36,0.244,4.0,1,0,Mortgage,Business,West,1111.48,0
81322B9E3C3F,51,39000.0,7.1,802,45800.0,36,0.246,3.0,0,0,Own,Home Improvement,Southeast,11.0,0
5F1BBDDB62F8,23,36400.0,11.8,664,85800.0,60,0.342,4.0,3,0,Mortgage,Debt Consolidation,West,1459.37,2
D307A483D52F,41,26600.0,28.6,735,45400.0,60,0.257,9.0,2,0,Rent,Education,Southwest,1967.53,1
A46106E51BB0,28,44300.0,6.1,714,70200.0,12,0.386,5.0,0,0,Mortgage,Debt Consolidation,Northeast,0.0,2
694A8B36DA64,36,40800.0,1.1,754,36500.0,36,0.352,6.0,0,0,Own,Debt Consolidation,Southwest,488.15,0
D35436C262A7,60,42800.0,26.8,605,13300.0,60,0.457,2.0,0,1,Rent,Home Improvement,West,2250.96,1
F7B7D8794411,50,22000.0,12.0,817,71300.0,12,0.276,6.0,1,0,Own,Education,West,805.47,1
9504B90CCF0F,34,57200.0,19.7,789,184400.0,60,0.447,9.0,0,0,Rent,Home Improvement,West,632.86,1
9BEE3B8A8161,30,35100.0,,657,36200.0,60,0.131,4.0,0,1,Rent,Other,Southeast,1983.74,1
652DD6A15A6A,42,22000.0,0.0,574,48900.0,36,0.243,3.0,5,1,Mortgage,Education,Northeast,413.9,2
B56C35F41586,27,40100.0,3.3,549,29900.0,24,0.385,2.0,2,1,Mortgage,Other,Southwest,1112.7,2
8514F77297C2,34,35400.0,8.8,795,58500.0,60,0.116,4.0,1,1,Mortgage,Debt Consolidation,Northeast,1825.68,1
D9550B0439B2,46,55400.0,,826,19200.0,48,0.134,4.0,0,0,Mortgage,Debt Consolidation,West,2165.36,0
637882F84127,56,39800.0,6.1,718,68100.0,60,0.137,8.0,1,0,Rent,Home Improvement,Southwest,2418.44,2
4A3E923F1A54,49,24400.0,0.0,681,191100.0,60,0.146,11.0,6,0,Own,Business,Northeast,2043.76,2
E1875F6E1C28,18,33200.0,12.0,816,33600.0,24,0.19,4.0,1,1,Mortgage,Debt Consolidation,Northeast,2805.25,1
6AC7555E3097,46,21000.0,8.1,633,49000.0,48,0.345,7.0,0,0,Rent,Education,Southeast,106.35,2
E2CB7D5FBE41,43,101300.0,0.0,672,156000.0,60,0.329,9.0,0,0,Mortgage,Education,Southeast,1617.8,2
6B7FDC16A4AD,47,110600.0,7.7,670,64800.0,36,0.328,7.0,0,0,Mortgage,Other,West,729.21,0
97404EDA010B,61,118200.0,9.1,647,54400.0,60,0.196,7.0,0,0,Mortgage,Home Improvement,Southwest,14.71,0
B617038C2256,18,39200.0,18.7,714,30700.0,24,0.15,2.0,0,0,Own,Home Improvement,Southwest,2941.02,1
89093477E069,35,110600.0,5.9,682,50400.0,60,0.258,2.0,0,1,Rent,Home Improvement,West,102.38,0
F6E8D08D0070,49,67800.0,18.0,624,23100.0,36,0.301,6.0,2,0,Rent,Home Improvement,West,684.28,1
C21B20B4C062,23,34500.0,,579,20100.0,12,0.329,4.0,3,0,Rent,Education,Northeast,2224.36,2
9BBBB3F8DE10,60,38300.0,3.6,794,44700.0,24,0.1,3.0,1,0,Mortgage,Other,West,1493.02,0
A7C40B6617F8,46,49300.0,15.6,766,74900.0,60,0.223,5.0,1,0,Mortgage,Business,Southeast,2696.98,1
633047B0D066,52,57300.0,,850,194600.0,48,0.324,5.0,0,1,Mortgage,Home Improvement,Midwest,436.35,1
DAEABE53F676,35,66100.0,18.9,697,131500.0,24,0.235,3.0,2,0,Own,Education,Northeast,2155.94,2
A76C164185B4,52,54100.0,13.0,742,26700.0,36,0.231,2.0,0,0,Mortgage,Education,Northeast,376.57,0
85B96D66A937,55,44700.0,9.3,654,34600.0,60,0.281,8.0,0,1,Own,Home Improvement,Southeast,3175.66,1
52A8ADB0C072,45,114000.0,0.0,740,43500.0,60,0.178,5.0,0,0,Own,Home Improvement,Midwest,882.03,0
52288591382F,45,50900.0,19.6,800,61600.0,36,0.31,6.0,1,0,Mortgage,Debt Consolidation,Midwest,1437.93,0
71E282A0F067,45,49300.0,0.0,586,45100.0,60,0.084,3.0,3,0,Rent,Other,Northeast,2604.46,2
B23BF5A1BBF4,32,48100.0,8.8,662,116200.0,60,0.101,2.0,0,1,Mortgage,Home Improvement,West,716.17,1
9ED4C57C55AA,40,50900.0,18.8,717,29100.0,12,0.235,5.0,0,1,Mortgage,Home Improvement,Southeast,1724.81,1
8F9EF1994EB5,40,25600.0,2.1,596,109700.0,24,0.274,5.0,6,0,Rent,Debt Consolidation,West,1217.03,2
0E35814B6A39,47,31200.0,10.0,564,60700.0,48,0.284,1.0,0,1,Rent,Business,West,626.03,2
810AD29D3C07,54,208000.0,0.0,616,161700.0,60,0.363,5.0,0,1,Rent,Debt Consolidation,Southeast,2669.58,1
5C634A3B2E2B,29,21900.0,7.1,661,34700.0,60,0.265,5.0,0,1,Own,Education,Northeast,2029.23,2
1CC7181EC279,40,62900.0,2.1,584,45000.0,36,0.146,6.0,4,1,Rent,Home Improvement,West,1823.97,2
F453AE244493,60,65400.0,3.7,696,62200.0,60,0.133,4.0,0,0,Mortgage,Other,West,2490.46,1
652B5A6E4472,33,94600.0,14.6,841,35500.0,24,0.289,7.0,0,0,Rent,Business,Southeast,2385.37,0
FB5291655134,32,66300.0,,762,84000.0,36,0.208,2.0,0,0,Mortgage,Debt Consolidation,Northeast,758.4,0
4DEDCC1B3D91,44,153300.0,5.5,758,42500.0,48,0.092,6.0,2,1,Own,Education,Northeast,1839.52,0
AFCB2FAA1911,52,61800.0,12.2,523,57500.0,60,0.314,3.0,4,0,Own,Home Improvement,Midwest,1163.53,2
E39FBF491526,42,113700.0,,647,56600.0,36,0.099,4.0,0,0,Own,Debt Consolidation,Northeast,2023.59,0
D9E98AE983FC,58,96000.0,7.2,804,64500.0,36,0.382,2.0,3,0,Own,Debt Consolidation,Southeast,2160.3,0
A68F17072C18,52,126500.0,0.8,632,72500.0,60,0.221,3.0,0,1,Own,Home Improvement,Northeast,2599.22,0
F28DDD5537E3,52,54900.0,5.9,646,46300.0,36,0.161,5.0,0,0,Own,Home Improvement,Midwest,2519.48,1
EB89F64B6C87,49,67400.0,0.0,762,59400.0,12,0.313,3.0,0,1,Mortgage,Home Improvement,Southeast,0.0,0
FC71EF0977B5,70,44200.0,26.9,713,26600.0,60,0.272,9.0,3,1,Mortgage,Business,Southwest,1263.89,1
1D83D384667E,40,59200.0,19.7,598,35300.0,60,0.118,5.0,1,1,Own,Debt Consolidation,Southeast,1410.39,0
3BB790D3EBEF,18,61000.0,,543,36300.0,60,0.238,6.0,2,1,Rent,Business,Southwest,2490.47,2
12904282850C,61,17300.0,19.1,640,21600.0,24,0.168,7.0,1,0,Rent,Home Improvement,Southeast,784.64,1
36299AFBA67D,37,50100.0,12.5,736,92100.0,24,0.107,2.0,3,0,Own,Other,Southwest,125.22,2
6D9FFAC95FB2,43,88400.0,0.0,850,53500.0,60,0.203,2.0,2,1,Rent,Home Improvement,Midwest,1040.55,0
B4AF60E9B6D1,58,25800.0,18.4,570,30200.0,60,0.314,6.0,1,0,Rent,Education,Midwest,906.35,2
A2A6ECF972DA,23,31500.0,20.9,550,28900.0,60,0.229,2.0,0,1,Rent,Other,Midwest,2019.7,2
E363ADD05495,27,102300.0,1.0,816,131700.0,24,0.106,2.0,0,1,Own,Debt Consolidation,Midwest,2104.23,0
60761D73C46B,23,113400.0,14.6,623,49800.0,48,0.248,7.0,0,0,Rent,Home Improvement,Southwest,1979.2,0
E931A8596772,32,38500.0,11.3,775,30900.0,36,0.272,5.0,0,0,Rent,Education,West,1168.64,0
E915F0CB1E58,47,59600.0,9.5,619,70000.0,48,0.168,3.0,4,1,Own,Home Improvement,Midwest,2753.94,2
0AF9C6401774,48,51900.0,14.5,850,169000.0,60,0.202,5.0,0,0,Mortgage,Other,Southeast,2546.08,1
E1B1535B62A3,45,103500.0,13.8,633,40500.0,12,0.223,5.0,3,0,Mortgage,Debt Consolidation,Northeast,2119.82,2
871C25582276,25,40400.0,2.2,728,78500.0,48,0.06,7.0,0,0,Rent,Education,Midwest,1628.72,1
6EABF5725E0C,18,44000.0,17.9,601,46300.0,24,0.188,3.0,1,0,Own,Debt Consolidation,West,1877.0,1
DD20170F33B7,43,113300.0,0.0,738,84700.0,60,0.223,3.0,2,0,Rent,Business,Southeast,2948.79,0
2A821473F287,36,31200.0,14.0,585,34000.0,36,0.23,2.0,3,0,Rent,Debt Consolidation,West,766.57,2
C151795CFA28,48,41200.0,12.5,527,40400.0,36,0.303,3.0,1,0,Rent,Business,Northeast,749.07,2
0A0A58AF40FF,50,58300.0,4.1,670,62400.0,60,0.267,4.0,0,1,Mortgage,Other,Southwest,1252.29,0
AE9DA92E6766,44,125300.0,20.1,649,98200.0,60,0.173,5.0,0,1,Mortgage,Home Improvement,Southeast,1700.48,0
B71C19DAF0BB,51,28100.0,0.0,713,14500.0,60,0.305,9.0,2,1,Mortgage,Debt Consolidation,Southwest,469.25,1
E32938E66A68,45,36700.0,12.3,607,50300.0,24,0.078,5.0,1,1,Mortgage,Business,Northeast,1751.15,1
931C0928B838,48,75000.0,,850,52100.0,60,0.147,,3,0,Mortgage,Home Improvement,Midwest,1410.43,0
8B1AC989F36A,34,81700.0,22.7,705,50600.0,60,0.152,3.0,2,1,Own,Education,Northeast,1975.52,0
8A4B4F24B8E1,40,60900.0,,534,48300.0,24,0.16,3.0,0,1,Rent,Debt Consolidation,Northeast,1250.78,2
E492395EABB1,44,50800.0,,618,38900.0,60,0.166,3.0,1,1,Rent,Home Improvement,Northeast,2096.71,1
FFD2C5FB32E8,52,58200.0,6.4,684,58000.0,36,0.155,3.0,0,1,Own,Business,Southwest,1551.44,0
025B530C38B5,37,23600.0,23.0,646,37800.0,60,0.156,7.0,0,0,Own,Education,Southeast,1951.66,2
2871CAA143D8,48,57300.0,8.8,717,72200.0,60,0.25,5.0,1,1,Own,Education,Midwest,260.35,0
098F2A20BA0C,39,122400.0,1.1,651,97500.0,60,0.299,4.0,0,1,Own,Education,West,1099.95,0
9A5B2A85BD55,41,26200.0,9.6,529,38900.0,24,0.232,5.0,0,1,Own,Home Improvement,West,829.49,2
239D9CFA3792,52,35200.0,23.4,534,45900.0,60,0.319,4.0,0,0,Mortgage,Debt Consolidation,Southeast,1586.87,2
D3DFB06D69AE,18,43600.0,3.2,729,40600.0,36,0.458,3.0,2,0,Mortgage,Home Improvement,Southwest,2325.04,1
EACEAECF070C,26,45100.0,1.6,579,33200.0,60,0.365,7.0,1,0,Rent,Business,Northeast,2073.44,2
AE365142D27C,24,149200.0,8.2,692,82700.0,24,0.359,5.0,2,0,Own,Business,Southeast,955.62,1
051119DCBC4A,18,32400.0,4.8,601,27300.0,60,0.206,8.0,0,1,Own,Debt Consolidation,West,2311.84,1
4657F305146D,34,29100.0,15.9,616,49500.0,48,0.086,6.0,3,0,Rent,Debt Consolidation,West,2073.85,2
C852675CEEA6,51,82800.0,7.2,548,55000.0,12,0.296,9.0,3,1,Own,Business,Midwest,1909.35,2
7C39763480ED,39,38000.0,12.8,740,143300.0,36,0.274,5.0,3,1,Rent,Business,Southeast,1950.21,2
7BD2503AD1DB,44,83600.0,23.0,632,85600.0,60,0.267,4.0,0,1,Rent,Business,West,1628.96,0
3E380993FBAE,55,48600.0,2.4,850,50700.0,60,0.175,3.0,1,1,Rent,Home Improvement,Southwest,1034.43,0
CCDCC2712FB1,58,69700.0,18.3,483,88500.0,60,0.302,4.0,0,0,Mortgage,Education,Southeast,2644.56,2
864A1C9E78F7,41,22900.0,17.2,558,26500.0,36,0.074,5.0,10,0,Rent,Home Improvement,Northeast,0.0,2
15B5B982CF32,58,69600.0,0.1,716,143900.0,60,0.061,6.0,0,1,Mortgage,Education,Midwest,1874.67,2
4364CAEFB321,43,61100.0,21.0,582,83800.0,60,0.25,3.0,2,1,Rent,Debt Consolidation,West,2150.12,1
E817F351CE65,32,47100.0,0.2,741,51600.0,24,0.146,8.0,1,1,Rent,Other,West,1935.02,0
AC76E11F350C,35,27500.0,0.0,639,65800.0,36,0.239,,0,0,Mortgage,Business,Midwest,1831.17,2
33E1A8461F2B,24,61000.0,3.3,627,119500.0,60,0.177,7.0,1,0,Rent,Education,Southeast,1493.66,2
EAA6156DE94C,31,80700.0,3.6,672,138800.0,36,0.271,5.0,3,1,Mortgage,Home Improvement,Midwest,1233.72,2
726B105B605E,38,40500.0,7.2,609,83200.0,24,0.224,4.0,4,0,Rent,Home Improvement,Midwest,2335.98,2
7C04763C911E,52,40900.0,1.1,737,20100.0,36,0.178,3.0,1,0,Own,Debt Consolidation,Northeast,2593.01,0
E1124384F9DA,63,83800.0,14.6,463,51100.0,60,0.14,,1,0,Rent,Education,Southwest,948.25,2
830539361E3A,25,138800.0,9.0,484,95600.0,12,0.139,2.0,6,0,Rent,Debt Consolidation,Southeast,1626.13,2
0661F7F83491,47,90800.0,11.5,713,42100.0,60,0.228,6.0,0,1,Rent,Debt Consolidation,Northeast,1616.24,0
2D5EA8BFCB7F,30,61500.0,15.4,801,22100.0,60,0.211,,1,1,Rent,Debt Consolidation,Southwest,2502.21,0
E7CFD47967A3,48,47400.0,22.2,637,17600.0,36,0.132,6.0,1,1,Own,Debt Consolidation,West,1843.26,1
FF0D7B202BA2,40,53400.0,6.5,765,85500.0,24,0.339,4.0,0,1,Mortgage,Home Improvement,Southwest,2639.66,2
9EEFCFEDB58C,20,26100.0,5.1,800,11100.0,60,0.214,3.0,3,1,Mortgage,Education,Northeast,1451.39,1
FFD5DA12E82A,53,49800.0,,786,42600.0,36,0.319,4.0,2,1,Mortgage,Home Improvement,Southeast,1756.64,1
07DAE56D2877,35,100300.0,,476,28700.0,60,0.305,2.0,0,0,Rent,Education,Midwest,1913.72,2
83F0748B5435,36,55400.0,10.6,716,62700.0,36,0.201,3.0,0,1,Rent,Debt Consolidation,Southeast,2157.8,1
2A6AE7AFB18F,29,38400.0,,559,49000.0,36,0.317,4.0,3,0,Mortgage,Other,Southeast,595.41,2
0D731D733197,34,36500.0,8.3,672,88400.0,60,0.165,6.0,7,1,Mortgage,Business,Northeast,1624.2,2
3A196850457F,47,53200.0,5.1,643,63300.0,24,0.106,7.0,0,0,Own,Debt Consolidation,Northeast,1796.31,1
EC8F69E02AF4,40,27500.0,6.8,657,56800.0,60,0.187,5.0,0,1,Rent,Home Improvement,Midwest,289.05,1
21AC9C2CE5E3,46,32900.0,9.4,771,49500.0,12,0.229,3.0,1,1,Rent,Other,Southeast,0.0,0
00B80EC97281,46,125900.0,,549,26000.0,36,0.108,2.0,8,0,Own,Debt Consolidation,West,2732.56,2
